nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,left_wrist_x,left_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,left_ankle_x,left_ankle_y
0.481866747,0.072931431,0.589722633,0.160519853,0.460414857,0.197916508,0.608973682,0.337788701,0.584141791,0.492827177,0.623913348,0.381653875,0.549638808,0.385363728,0.603114009,0.580081105,0.589268267,0.802534997
0.482685387,0.071324848,0.591822088,0.16033113,0.464657903,0.196314082,0.610849679,0.338030845,0.585840464,0.49281019,0.626813531,0.381028086,0.554529786,0.383622468,0.601414323,0.580714881,0.588926256,0.802897215
0.482263446,0.070117109,0.591971338,0.159969449,0.465668708,0.195751816,0.611373186,0.336910874,0.588034034,0.493381113,0.628982067,0.378684849,0.557619095,0.381114781,0.605222404,0.578606427,0.588651001,0.801634014
0.481416136,0.068408497,0.590906024,0.160020724,0.465869844,0.193890855,0.61033082,0.337514281,0.588373721,0.493678778,0.630906224,0.376378089,0.560866535,0.379350871,0.60389775,0.579113603,0.589956164,0.799583554
0.480709553,0.068711743,0.58992815,0.16019024,0.465411901,0.192773268,0.609725893,0.338510722,0.588553548,0.493799001,0.631788492,0.375480682,0.562205136,0.378849894,0.604858518,0.579916835,0.592032671,0.798941076
0.471883088,0.069665946,0.588405728,0.160284415,0.464888632,0.191641986,0.608769596,0.338382393,0.588089526,0.493968576,0.632852733,0.375558138,0.562957942,0.37849012,0.606972694,0.579748034,0.592174888,0.798689127
0.465690732,0.071562834,0.583987236,0.161072865,0.464911282,0.189963385,0.608598411,0.339798778,0.587411821,0.494114101,0.632203698,0.37734592,0.562280416,0.379073173,0.60710752,0.580016792,0.591894329,0.796906412
0.450884521,0.08087983,0.570395768,0.165530145,0.464108199,0.190177262,0.600402236,0.341537327,0.582774043,0.495825678,0.631351769,0.380651504,0.56303066,0.380663007,0.6041677,0.580096483,0.591848493,0.794313312
0.444734752,0.088980213,0.56435132,0.168035462,0.46354726,0.190554723,0.594915986,0.343067557,0.578274131,0.49686408,0.631274581,0.382278293,0.564280212,0.381716907,0.596108794,0.580210567,0.59169364,0.792167127
0.439551622,0.0935314,0.559498906,0.172898605,0.463107973,0.191698357,0.586966753,0.350920767,0.570792973,0.501272738,0.630773365,0.387637377,0.56409651,0.383772254,0.589390814,0.580521882,0.590030491,0.792476177
0.430132627,0.10046871,0.550690174,0.176441327,0.462560415,0.195842668,0.574895918,0.360678107,0.555709362,0.507935107,0.630658448,0.389223754,0.565440059,0.385569215,0.590503991,0.583458245,0.588395953,0.792652726
0.423681915,0.106410868,0.545472026,0.177443787,0.461355865,0.199566826,0.56937331,0.360278249,0.548817515,0.507352352,0.630923033,0.389353365,0.567223668,0.387686312,0.590898216,0.583668709,0.585629761,0.792334795
0.413997412,0.112625398,0.539660215,0.184073627,0.458941996,0.205395281,0.558163404,0.367823005,0.533544481,0.509390235,0.630629122,0.389559358,0.566274583,0.388422638,0.587761819,0.582247317,0.58367753,0.791058004
0.406842977,0.119018659,0.528495252,0.187260523,0.454532176,0.210565239,0.542601168,0.366777062,0.523607671,0.509184837,0.627141058,0.38940087,0.565704107,0.389249116,0.587815821,0.581493139,0.581875801,0.79063946
0.397705555,0.127015099,0.519016385,0.192484781,0.449274838,0.216004938,0.533578396,0.367955565,0.50941658,0.51192373,0.620184183,0.387154877,0.56142354,0.389226019,0.567297816,0.569885433,0.567926407,0.768327534
0.391984046,0.133962467,0.515161395,0.198545188,0.445216388,0.218801841,0.528647959,0.376062512,0.502098978,0.515664101,0.616568089,0.381246656,0.559696376,0.389055163,0.55353862,0.547818184,0.553216636,0.740007639
0.387268782,0.140966326,0.511309445,0.202744752,0.44047907,0.224216282,0.523718119,0.376325876,0.493438691,0.514898121,0.615586817,0.381328762,0.555478871,0.390389472,0.563664556,0.554334939,0.560508907,0.751957178
