nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0.755037248,0.515445471,0.80131048,0.539385676,0.715842307,0.524365723,0.786772847,0.667726755,0.727587402,0.631216884,0.745058119,0.608789682,0.778311312,0.586789131,0.783307135,0.70844698,0.733438134,0.703023612,0.827974737,0.738885701,0.690506995,0.737627268,0.812280357,0.886775494,0.697710395,0.885913551
0.753649294,0.514633834,0.799916327,0.541489542,0.715618849,0.527478933,0.786319196,0.671171546,0.725456595,0.637062788,0.744796455,0.613673747,0.777950108,0.59010464,0.783182204,0.713709295,0.734031737,0.708865643,0.828100324,0.743227482,0.689623773,0.74211216,0.811077356,0.886152565,0.6980142,0.88550508
0.755747199,0.513860464,0.798901737,0.546318531,0.716224313,0.531827152,0.784784138,0.675935686,0.723337233,0.63971591,0.745600283,0.618065476,0.776512563,0.593927324,0.783893287,0.719576597,0.735433102,0.714705884,0.828366697,0.74445039,0.68673116,0.743099093,0.810819268,0.887327731,0.699307621,0.884337306
0.756427109,0.513117611,0.797043204,0.550983548,0.714132607,0.538432181,0.789630592,0.68067354,0.720331967,0.651517153,0.74853766,0.625450969,0.774421155,0.597665191,0.782699347,0.725387156,0.734778881,0.721689582,0.827846467,0.740993977,0.689203799,0.740928352,0.810415447,0.88779521,0.701360881,0.886074424
0.755680919,0.512851775,0.798941672,0.553814828,0.716525972,0.543024242,0.795150995,0.680055082,0.719147682,0.653210878,0.748853207,0.623195291,0.772016644,0.600608289,0.783784807,0.726372302,0.736192286,0.722185969,0.829091609,0.7386235,0.689319193,0.741476655,0.810599923,0.888863504,0.701891363,0.886040926
0.756363094,0.514569938,0.798166752,0.555156648,0.715151787,0.544145584,0.793468118,0.682145953,0.71795398,0.656505704,0.749214053,0.629722238,0.771251142,0.603253543,0.782217562,0.729161382,0.734667122,0.725335002,0.827991843,0.736661017,0.691027582,0.738095164,0.810178816,0.888794661,0.702119112,0.885335743
0.756182849,0.514428377,0.799050748,0.556470335,0.715463936,0.544142187,0.793243289,0.686494768,0.716885567,0.655625522,0.747834921,0.629214466,0.771145046,0.605509758,0.783882737,0.729109287,0.736148775,0.72450465,0.828937352,0.737813413,0.690631628,0.738439262,0.810116827,0.889154971,0.701822698,0.884860098
0.756328166,0.51424855,0.798519969,0.559171021,0.715616822,0.547965705,0.794430315,0.685341954,0.716272712,0.657494068,0.748852551,0.63180697,0.770720005,0.605265021,0.783221841,0.730892777,0.73587203,0.72701019,0.828471065,0.737885892,0.691311121,0.73871845,0.810255885,0.888823509,0.7013942,0.885216832
0.757303476,0.514800191,0.798351407,0.559279501,0.715644479,0.548845351,0.792619109,0.686056733,0.716130376,0.658975065,0.747846663,0.631731272,0.770721853,0.605324388,0.783613503,0.730767906,0.736433208,0.726996779,0.828001499,0.736732483,0.691767693,0.737674356,0.810401559,0.888736069,0.700967968,0.884784818
0.758160055,0.514752507,0.798003376,0.55926007,0.715638161,0.54972887,0.792801082,0.68578279,0.715988994,0.658710957,0.747916877,0.631505728,0.770632207,0.605221093,0.783327043,0.730556786,0.736223042,0.727182806,0.827764034,0.736176729,0.692210853,0.737642169,0.81045723,0.888526976,0.701308548,0.884977281
0.758192956,0.509073734,0.798045874,0.559244454,0.716024041,0.54969871,0.793771803,0.685779691,0.714663267,0.65870887,0.748229206,0.631078005,0.769479752,0.605526805,0.783047318,0.730356932,0.735996962,0.727110207,0.82678467,0.736848891,0.692240834,0.738001883,0.810363352,0.888733804,0.701644301,0.885167539
0.758710086,0.504134715,0.798069477,0.558935165,0.715892673,0.549695909,0.793926954,0.684843838,0.714759231,0.659360826,0.747961223,0.628457904,0.76917547,0.606094182,0.782676101,0.730131686,0.735477805,0.727218688,0.82627815,0.736370564,0.693183184,0.736866236,0.810446322,0.889324069,0.702052236,0.886097968
0.75918591,0.500346839,0.798399508,0.557965457,0.715625644,0.549500406,0.795484483,0.683309376,0.715465486,0.660373986,0.748880923,0.624055803,0.769050002,0.606686175,0.782827437,0.727791369,0.735023081,0.725331247,0.826639116,0.737590313,0.693331599,0.737561285,0.81047833,0.889378428,0.701963246,0.886373043
0.758762658,0.496893615,0.798360765,0.55607295,0.715752006,0.547523499,0.796199679,0.682173371,0.714876771,0.659509897,0.749421775,0.622465909,0.769287169,0.604952574,0.781580746,0.726193666,0.733865619,0.723395109,0.825162172,0.73939532,0.692382336,0.738884807,0.810254097,0.890523314,0.702317357,0.886587203
0.758132041,0.492846012,0.797790647,0.554105043,0.715982676,0.544365525,0.793761313,0.680538476,0.714833081,0.656573176,0.748349667,0.620087147,0.770946562,0.602183342,0.780748129,0.723613501,0.733162701,0.720609426,0.826030552,0.741343915,0.68944478,0.740196824,0.81020385,0.890638292,0.701018095,0.886133671
0.757658958,0.487094313,0.797394395,0.550281584,0.715197563,0.540406466,0.794077158,0.676151931,0.714320898,0.651656389,0.747804403,0.614882231,0.771857917,0.598938763,0.780578077,0.719217002,0.732567191,0.7168262,0.827520728,0.744496763,0.687299371,0.744223356,0.810652077,0.890527427,0.700476885,0.885329604
0.759071708,0.47864911,0.797977686,0.546699405,0.714407802,0.538362205,0.793832779,0.673784673,0.715398669,0.656387627,0.747414172,0.607164085,0.772179306,0.597818315,0.780504167,0.715664208,0.73166126,0.713977337,0.827945054,0.744512796,0.68661201,0.743771553,0.810715556,0.890452743,0.700511992,0.884113014
0.759982765,0.470822692,0.798265457,0.542219579,0.713074923,0.533891916,0.793664038,0.669387341,0.715105534,0.653771043,0.746823132,0.602500677,0.772752345,0.592688918,0.780165255,0.710886061,0.730339289,0.710099399,0.827534497,0.742874205,0.686517,0.742791772,0.810709834,0.888534367,0.699804187,0.883479357
0.761818171,0.463304192,0.79766506,0.534450233,0.712382495,0.526011109,0.792749286,0.661382675,0.716824651,0.647535861,0.745954156,0.594547868,0.773479104,0.586386561,0.779978931,0.703854978,0.729764283,0.703284502,0.82709074,0.744178176,0.687085271,0.744723976,0.811446071,0.886639714,0.698523879,0.881932199
0.75895983,0.440104485,0.798776448,0.520116687,0.713497698,0.507785976,0.797952831,0.639683187,0.7147578,0.619090378,0.745707095,0.574745417,0.774965227,0.562611699,0.780174971,0.691882908,0.729635298,0.689516604,0.823805392,0.752420366,0.689511359,0.755946934,0.810100257,0.889121056,0.6984272,0.883527637
0.758833468,0.430223793,0.798785508,0.512200415,0.712942004,0.501618505,0.79614985,0.633478463,0.715791523,0.620426357,0.747083962,0.564138353,0.776779711,0.556018651,0.77943927,0.682878733,0.728304565,0.679715276,0.824216008,0.753411531,0.688789487,0.750088513,0.808336258,0.892056108,0.698917985,0.877659857
0.759273887,0.418373197,0.799304128,0.501975834,0.712708354,0.49039951,0.797963738,0.624168396,0.714145958,0.609456182,0.747944295,0.553826392,0.776130199,0.546933472,0.781369448,0.672826469,0.72982192,0.668473601,0.824556887,0.751622915,0.691702425,0.741359591,0.810110629,0.894366205,0.698102713,0.875452995
0.760534167,0.404577345,0.799442232,0.488813192,0.711546659,0.479257882,0.800816059,0.609440207,0.714852095,0.603988886,0.749189496,0.544089317,0.775278568,0.536872983,0.780855238,0.66593641,0.72808075,0.663554072,0.824165761,0.751244843,0.688198507,0.749814212,0.811106205,0.891967356,0.696760535,0.876969218
0.759782314,0.391969979,0.800354362,0.475027323,0.713872731,0.468812436,0.805353403,0.585680783,0.713442624,0.587507606,0.751098573,0.530077875,0.774017632,0.520883918,0.782958567,0.657566667,0.730673254,0.654412508,0.824399889,0.749856353,0.690939665,0.741538107,0.811495006,0.893104136,0.69754678,0.87616694
0.759034932,0.378338873,0.799580991,0.466296703,0.713849247,0.457627267,0.8038432,0.576879978,0.712359488,0.570641756,0.752601981,0.518218219,0.772883058,0.506807566,0.781747639,0.649855375,0.728699565,0.645190656,0.821838737,0.749559581,0.688822627,0.744295359,0.811848164,0.888985574,0.694501579,0.875351608
0.759301662,0.364690512,0.798241675,0.451849371,0.71329248,0.443213046,0.805339217,0.558975577,0.712487578,0.551232398,0.753667951,0.508756638,0.772324085,0.494951844,0.782270133,0.641814828,0.729661345,0.638355136,0.822119713,0.746024013,0.689060509,0.741244793,0.811091483,0.888075888,0.69582063,0.874219894
0.760263443,0.365097672,0.79691416,0.445627123,0.716226757,0.440004438,0.804286718,0.548619866,0.719469488,0.539983809,0.750569046,0.504994214,0.77629447,0.494136512,0.782893479,0.63225311,0.731525898,0.63218838,0.830381811,0.737282574,0.680628717,0.740935028,0.81156522,0.888126612,0.698898494,0.869780421
0.759974778,0.3756046,0.797009885,0.456022531,0.715350688,0.447791874,0.801984549,0.565823972,0.718746722,0.549270213,0.749789298,0.51879853,0.773926854,0.505361259,0.782236218,0.63873899,0.731155813,0.638123274,0.828342497,0.73753792,0.683970153,0.739151001,0.811906695,0.886236548,0.698233187,0.868611753
0.759417713,0.385546088,0.797142208,0.466273725,0.715660512,0.456324846,0.801491022,0.575265825,0.720827043,0.55708462,0.750476003,0.528382123,0.776400268,0.51358211,0.781759977,0.646705925,0.730965376,0.64545691,0.828604043,0.737525105,0.685426772,0.739510179,0.812229931,0.884142935,0.698757827,0.867929161
0.75949049,0.395430118,0.796950758,0.478091866,0.715184093,0.466183692,0.800643146,0.588441372,0.719256461,0.56660676,0.750469863,0.539983749,0.776641965,0.524428308,0.780447543,0.654156029,0.730052769,0.652624846,0.828456342,0.735460758,0.686072588,0.737557709,0.812956393,0.88204664,0.698607981,0.869232714
0.758143663,0.404562622,0.796421587,0.487811923,0.714568019,0.476165891,0.800527513,0.598991632,0.718431652,0.575612664,0.750233471,0.551147282,0.777055562,0.535073459,0.780679405,0.662979603,0.730472326,0.661662221,0.829258084,0.741451561,0.687137187,0.741429985,0.814410269,0.883719802,0.698896945,0.869728804
0.759129167,0.416192591,0.796664,0.49748975,0.713672876,0.487983197,0.800192714,0.613624752,0.716625035,0.592562318,0.749905765,0.562229753,0.775849998,0.546470225,0.780494034,0.668308437,0.730274439,0.667305529,0.827767015,0.737441957,0.690056801,0.737549126,0.812273681,0.88238436,0.698478222,0.87180686
0.759431124,0.426250935,0.797320008,0.504871964,0.713897049,0.495411128,0.801014483,0.621707857,0.715756655,0.600258112,0.750281751,0.570830405,0.775674939,0.555712223,0.780861378,0.677706838,0.730802655,0.676392257,0.828654528,0.739378929,0.690074861,0.739017963,0.811949492,0.88303864,0.699982584,0.874250948
0.759381056,0.433451653,0.797444224,0.510681689,0.713571846,0.502588809,0.797190726,0.630539954,0.717019916,0.61376524,0.749244153,0.57975328,0.774892211,0.566239119,0.779326677,0.68348366,0.729505479,0.682282507,0.827115774,0.741954863,0.690580845,0.743302584,0.812354565,0.887805283,0.699087858,0.878292382
0.759245336,0.440917283,0.798489451,0.51881665,0.71459806,0.511212707,0.799679279,0.641311824,0.717795849,0.625587881,0.749722362,0.587433755,0.775643528,0.575137019,0.780732155,0.691480279,0.731194198,0.689006746,0.827585042,0.742233217,0.692975819,0.738690257,0.811629653,0.88868314,0.700289965,0.879679441
0.760860622,0.449441314,0.798709691,0.525635421,0.713293433,0.518697679,0.796200633,0.652394712,0.717839122,0.635412991,0.749704719,0.59483403,0.7750507,0.582677901,0.780485928,0.694927812,0.730713665,0.692911983,0.825916767,0.741188645,0.693744063,0.739104271,0.810911059,0.888152897,0.699373186,0.87944895
0.761200666,0.455744147,0.797608495,0.530856431,0.71346277,0.524278879,0.800491691,0.656064749,0.717625976,0.641689181,0.750287354,0.600615919,0.775241971,0.588507354,0.779981077,0.701544523,0.730850518,0.699815392,0.826291978,0.740566075,0.69338876,0.739040971,0.811573207,0.886865854,0.698690772,0.879936457
0.760807276,0.460690111,0.79868108,0.534623086,0.714815736,0.527544796,0.802901447,0.659263909,0.718158543,0.642441034,0.750839233,0.606658936,0.775888681,0.593880415,0.781182766,0.705099285,0.732330978,0.703161061,0.829226732,0.741446078,0.695106268,0.739984453,0.81262219,0.886808276,0.69861877,0.883006871
0.761287332,0.466495872,0.798572123,0.541027486,0.715661883,0.53406769,0.80241549,0.66516161,0.718168974,0.649518669,0.751742959,0.609656811,0.775912225,0.59749651,0.781176448,0.712330639,0.732683182,0.710147202,0.829324603,0.742995262,0.694565654,0.740764737,0.811914384,0.888399363,0.698736727,0.88372153
0.76157999,0.4722206,0.798572183,0.54414767,0.715955019,0.535681903,0.800609708,0.668218732,0.719326258,0.649852574,0.750903666,0.615162313,0.777394056,0.603020132,0.783633351,0.715641677,0.735532105,0.713431358,0.829399228,0.740700662,0.692585707,0.737914741,0.81074369,0.888543963,0.698736548,0.884197891
0.761480153,0.471915096,0.798445344,0.547606826,0.717248738,0.537930489,0.798406243,0.674279511,0.719053805,0.648775697,0.750469506,0.618201852,0.777483046,0.60543555,0.782556593,0.71812129,0.73559165,0.715916157,0.827662587,0.740825653,0.695934892,0.737737834,0.811580062,0.888150156,0.701265156,0.883178651
0.761632264,0.474310815,0.798105657,0.549446464,0.716784835,0.5404706,0.797120571,0.673440993,0.718964577,0.650220633,0.74994415,0.620451808,0.777022839,0.607951999,0.783531129,0.721209764,0.736611605,0.71929276,0.828398824,0.741530478,0.695096135,0.738808215,0.811135471,0.889454365,0.700842857,0.883090079
0.760873318,0.47651428,0.798373222,0.550064564,0.718004107,0.543528736,0.798658073,0.673467875,0.718421161,0.654868901,0.750224292,0.623463213,0.775799334,0.609929502,0.784128308,0.722817004,0.737733305,0.72139746,0.828101039,0.740177095,0.696565628,0.739720404,0.812017679,0.888696015,0.702362359,0.884608328
0.760838807,0.475032389,0.799156606,0.550829411,0.717862487,0.544465303,0.797541499,0.675407171,0.71778363,0.657838523,0.750111401,0.625183403,0.774959922,0.609729707,0.783900976,0.722880363,0.737169743,0.720998049,0.827217519,0.740053654,0.696987867,0.738827109,0.811784625,0.88825655,0.70231849,0.88450861
0.761448205,0.474494487,0.798862398,0.550644755,0.717432857,0.543830454,0.796835542,0.675549805,0.717387795,0.656626701,0.750516057,0.625163257,0.775361598,0.608828604,0.783683002,0.72171092,0.736700833,0.720137,0.82752043,0.741066396,0.696265936,0.739646018,0.811200976,0.889249861,0.702030897,0.885240853
0.761037111,0.474121481,0.79859668,0.550145149,0.717778444,0.543041706,0.79575187,0.674788952,0.717549384,0.655013144,0.750508845,0.624187648,0.77517736,0.608257234,0.783101916,0.720920682,0.736363351,0.718964815,0.826728344,0.742491663,0.696664631,0.739811182,0.811368942,0.890189707,0.702008545,0.885495067
0.760820031,0.473741591,0.798661768,0.549297094,0.717746854,0.542589486,0.79626441,0.673533559,0.717554033,0.653878212,0.750743508,0.623697042,0.775079727,0.607225597,0.783011794,0.719568908,0.736080587,0.717570066,0.827159047,0.742822945,0.69483453,0.741349876,0.811676025,0.890289843,0.701492131,0.885013878
0.760683477,0.473098487,0.798699796,0.548854291,0.717420697,0.541872382,0.796069026,0.673357427,0.717502892,0.653546393,0.750457346,0.623212099,0.775062084,0.606158018,0.782924354,0.717991531,0.735941947,0.715731084,0.827301204,0.744565606,0.694592297,0.743156314,0.81208998,0.890005052,0.701168776,0.884426594
0.760191202,0.469463676,0.799029231,0.545023501,0.717069507,0.537254333,0.798928022,0.669758856,0.716776311,0.649131954,0.751106143,0.618643582,0.774142921,0.602970183,0.782963276,0.713443935,0.735255718,0.711363256,0.828366339,0.745894372,0.693515301,0.744903386,0.812646031,0.889625192,0.701277018,0.883404553
0.760236919,0.465183884,0.799516439,0.541051149,0.716304421,0.532847941,0.798713624,0.667711377,0.716870904,0.645649731,0.750700295,0.615448117,0.774239063,0.599836946,0.782757282,0.708352685,0.734385073,0.705903292,0.82779026,0.746505201,0.694222033,0.745122373,0.812320888,0.888398111,0.700941384,0.881392121
0.760344863,0.461283088,0.799512863,0.537182271,0.714803696,0.529334784,0.800355613,0.665695786,0.716109812,0.647720635,0.751838923,0.610820711,0.77383405,0.5964939,0.782885849,0.702658892,0.733549833,0.700357914,0.827634811,0.747024357,0.694511771,0.744022369,0.811323166,0.888257146,0.700895369,0.880710602
0.760454178,0.453789175,0.799940825,0.531148911,0.715805233,0.524060249,0.800748587,0.659933388,0.717256486,0.642729163,0.751508653,0.604234517,0.774154723,0.589703798,0.783626437,0.696763456,0.734206736,0.694362283,0.828520834,0.748579323,0.694568813,0.743416429,0.811400712,0.890441775,0.70116204,0.879854798
0.760091722,0.447279185,0.79919529,0.524645865,0.714517713,0.515928209,0.798083365,0.6545403,0.715902746,0.632570624,0.751781166,0.600624323,0.774208248,0.582608402,0.781046808,0.691028535,0.731044114,0.687845945,0.826721787,0.748183072,0.692350864,0.741303682,0.810238481,0.88915801,0.699146688,0.877573133
0.759375811,0.438354701,0.799020946,0.519487441,0.714496076,0.510339797,0.798281431,0.648646832,0.714145243,0.62749362,0.751842201,0.591300666,0.772181988,0.574203908,0.77987963,0.685291111,0.729725838,0.681168735,0.825640798,0.746458411,0.692571402,0.734640658,0.809446871,0.888838768,0.69729346,0.874255121
0.759352028,0.428715229,0.799038708,0.511556506,0.714503646,0.502417922,0.79929781,0.63685143,0.712846935,0.6241678,0.751351178,0.579464853,0.770766318,0.568212271,0.780419052,0.678135931,0.729910195,0.673613667,0.826696157,0.747086346,0.691683114,0.733704925,0.811389208,0.890325248,0.698742211,0.873937428
0.758391976,0.416677356,0.798044682,0.500238359,0.713522077,0.492315918,0.799695075,0.624407113,0.711913049,0.617535472,0.752237439,0.569642901,0.770538211,0.559505343,0.779477537,0.66925776,0.728647411,0.665849149,0.825325429,0.74567169,0.689913809,0.737102211,0.810822845,0.889340401,0.697531998,0.876512408
0.758693099,0.404018015,0.799570262,0.491684556,0.713189244,0.483496547,0.803682923,0.614988267,0.711514235,0.609393239,0.753001273,0.557417989,0.770782828,0.548271418,0.781067133,0.664036572,0.729372144,0.660360098,0.82512933,0.741291463,0.692475259,0.730070055,0.811599791,0.889744878,0.697652578,0.874756098
0.758043885,0.388465643,0.798637211,0.478314668,0.713606358,0.471787274,0.80019021,0.599093378,0.712681413,0.598857582,0.751513898,0.542441189,0.77168715,0.54031378,0.78098017,0.65750742,0.729073465,0.65290755,0.824036121,0.744746387,0.691120625,0.733507752,0.811590135,0.891686141,0.694256067,0.87504977
0.757986903,0.375159025,0.79789257,0.466896832,0.713256061,0.459520489,0.799646676,0.590210557,0.712200999,0.587512195,0.749654233,0.529613912,0.771220326,0.529758573,0.781016469,0.649700999,0.729660749,0.645944953,0.82345295,0.744310975,0.692038178,0.735973299,0.811370075,0.88967067,0.695450068,0.875421107
0.75780493,0.359937578,0.797693491,0.454262048,0.71295768,0.44281891,0.800851226,0.576425493,0.71327585,0.564196825,0.749102771,0.513414145,0.773210227,0.507931292,0.781594694,0.640337467,0.729310572,0.634827137,0.822240949,0.745657444,0.69215095,0.733659387,0.811789632,0.888512909,0.693656147,0.873249054
0.759336472,0.393514395,0.801433802,0.461730421,0.711890101,0.460082144,0.820753157,0.590772092,0.708611548,0.580878913,0.798575997,0.530225515,0.742122829,0.544765711,0.788534641,0.646065116,0.735206008,0.646580279,0.832523763,0.731331229,0.682733595,0.732701421,0.811033309,0.886442304,0.698613882,0.874407291
0.757970035,0.401366025,0.80208379,0.469583094,0.713060796,0.46795404,0.820342422,0.601619482,0.711653709,0.588922381,0.797466397,0.541368663,0.745610714,0.550345242,0.787576199,0.65005821,0.734753788,0.650733352,0.830636263,0.733457327,0.685335696,0.738979816,0.811234653,0.884261191,0.697165251,0.877201915
0.758955359,0.410910934,0.801132679,0.478782415,0.712863505,0.475525498,0.820468307,0.608637929,0.71268934,0.596343756,0.797400713,0.548532188,0.750372827,0.554497242,0.784790993,0.656513512,0.732413232,0.655708253,0.830294371,0.737477541,0.687463462,0.737933338,0.810244858,0.887423396,0.698030233,0.876802206
0.758799434,0.419147968,0.799662054,0.489391923,0.71099323,0.484234035,0.818611503,0.617402792,0.710064054,0.605218709,0.797123551,0.557426214,0.74633652,0.563957691,0.782829463,0.667131007,0.730510771,0.666115701,0.831123412,0.737957895,0.686881781,0.73505348,0.811678052,0.88580811,0.698619664,0.874961674
0.757435143,0.427557558,0.800082028,0.497902274,0.713062704,0.493238628,0.816668749,0.627083898,0.71575433,0.617709696,0.796850502,0.568244934,0.757723749,0.563525081,0.783444345,0.671339333,0.731909573,0.66971612,0.830613673,0.742596745,0.688797474,0.739387512,0.811941743,0.886773884,0.69811058,0.876238465
0.757718384,0.434501261,0.799031734,0.505278885,0.713821292,0.499298036,0.818052053,0.633670032,0.715723574,0.621275783,0.797137201,0.573949933,0.759630799,0.569916785,0.782122135,0.676767766,0.731310308,0.674480677,0.829796135,0.747282207,0.689007878,0.744289815,0.811485827,0.888798952,0.698069334,0.879176438
0.757741868,0.44089666,0.799773157,0.511459351,0.714161575,0.506121516,0.820074618,0.640628755,0.715464592,0.63046813,0.796607971,0.581017435,0.759588063,0.576743662,0.782374263,0.684282899,0.73168689,0.681903839,0.829836309,0.748288631,0.690582633,0.74540776,0.811127841,0.889172137,0.697838068,0.880065322
0.757892668,0.447684735,0.799317539,0.517360389,0.714751065,0.511311948,0.817335248,0.644908428,0.717622519,0.632943332,0.796975076,0.58650291,0.764632046,0.577545285,0.781830311,0.690692604,0.731912792,0.688699722,0.826794565,0.74452126,0.692054093,0.742773414,0.81132853,0.887479782,0.69882983,0.881493151
0.758954644,0.454917938,0.79947108,0.520570695,0.714639783,0.516359746,0.815825284,0.645253539,0.717846155,0.638676047,0.796721935,0.590838969,0.763250053,0.584153295,0.782203078,0.696019948,0.732594252,0.694737315,0.827302039,0.740283132,0.694708943,0.735218942,0.81081605,0.889446378,0.700717151,0.882828891
0.759161532,0.459214717,0.799457848,0.524846435,0.715235472,0.519914687,0.814303637,0.650555909,0.71730274,0.640990019,0.797421634,0.597047448,0.764713526,0.587913752,0.783067405,0.700232625,0.733774304,0.698522866,0.828188181,0.740865588,0.694353759,0.735821307,0.811428607,0.892966509,0.69967854,0.885265529
0.75847888,0.462886453,0.799336255,0.530703664,0.715350866,0.524367809,0.814104199,0.658066928,0.714734852,0.644137025,0.796432734,0.601825058,0.762301564,0.593045592,0.781053185,0.704892218,0.731862664,0.702485323,0.827318966,0.741056144,0.692545056,0.735901356,0.811193168,0.891668618,0.698746324,0.883812726
0.758517981,0.465396047,0.799459934,0.533947468,0.716245294,0.527760625,0.817593336,0.65629977,0.715391099,0.647311449,0.798276007,0.603108227,0.766733944,0.592905402,0.7818802,0.70887959,0.733004451,0.706518829,0.827618599,0.742082357,0.69297415,0.735832751,0.810942769,0.892358422,0.698888779,0.884871006
0.75878185,0.468609154,0.799968839,0.536319733,0.716240525,0.530084133,0.816504717,0.659150839,0.715965986,0.64999038,0.79722178,0.605179787,0.767180324,0.597043991,0.782300353,0.710666656,0.733060598,0.708370686,0.827636719,0.740106881,0.691307127,0.735309541,0.810555041,0.891621292,0.698078394,0.885860264
0.758599699,0.470696181,0.799763799,0.538239539,0.716001928,0.532047451,0.81543684,0.660897195,0.715115786,0.651430011,0.796977282,0.607542157,0.766630232,0.599431992,0.781783223,0.714236975,0.732622087,0.71205312,0.827166259,0.740987718,0.690250218,0.736420691,0.810548663,0.89312166,0.698054254,0.88643527
0.758373022,0.470113635,0.799657285,0.538274825,0.716635883,0.532429218,0.814342976,0.660921514,0.715551198,0.653672218,0.796593845,0.606589496,0.766516685,0.596829236,0.783183277,0.717184067,0.734131277,0.715716839,0.828909218,0.739471018,0.690114617,0.736634195,0.811025918,0.893185139,0.698740065,0.889221907
0.758050501,0.47141692,0.800259948,0.53835237,0.71618706,0.533102751,0.81531781,0.663636684,0.716096818,0.656538665,0.79571104,0.607265651,0.766450703,0.597129762,0.782940805,0.719026148,0.733579099,0.718596935,0.830368996,0.737990439,0.690165162,0.737550318,0.810920238,0.890994608,0.69926995,0.888039231
0.758300424,0.47065714,0.799677372,0.537969828,0.716290176,0.532670021,0.815193474,0.662433565,0.716335952,0.657285631,0.795514703,0.60613203,0.765089631,0.597699165,0.781806588,0.718009591,0.732742846,0.717387497,0.829150319,0.737981796,0.69118762,0.738328576,0.81086719,0.891130686,0.699000061,0.888462067
