nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,left_wrist_x,left_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,left_ankle_x,left_ankle_y
0.268487424,0.385852218,0.34887293,0.375562638,0.359584004,0.364652067,0.343216896,0.560604513,0.340265155,0.727449298,0.540240943,0.433719963,0.536476135,0.426542521,0.671013474,0.558808088,0.805668652,0.6280545
0.268858314,0.385455102,0.348213941,0.375820309,0.360366523,0.361374766,0.342823505,0.561361611,0.337870777,0.728498816,0.540544868,0.434269756,0.537060738,0.425346673,0.671480358,0.559001803,0.805923462,0.629772544
0.2695373,0.383549005,0.347640067,0.374399722,0.359178931,0.36165899,0.342407703,0.562677145,0.335910499,0.730188429,0.539713562,0.43358779,0.535762608,0.426529974,0.671206534,0.559862375,0.80633229,0.629420161
0.270972669,0.38212353,0.347507149,0.374218524,0.359713346,0.359641224,0.341142356,0.562873065,0.335782886,0.72920835,0.539809108,0.431916416,0.536079884,0.424369723,0.670340121,0.55943203,0.805477619,0.629702628
0.272680521,0.381919026,0.347591758,0.374122024,0.359831631,0.359202683,0.340902746,0.563023031,0.335680872,0.728637278,0.53990835,0.427719772,0.536255419,0.420830369,0.670327902,0.559035718,0.805565953,0.629703522
0.273179203,0.382593632,0.34788692,0.374449909,0.359164417,0.359299272,0.341468573,0.563147485,0.337573677,0.728266537,0.540289819,0.428524911,0.536370456,0.42155087,0.670947552,0.557788372,0.806351542,0.62612772
0.273835957,0.383750319,0.348163754,0.374891847,0.358645886,0.360491753,0.341879785,0.563383818,0.338059634,0.728110671,0.540304482,0.429271162,0.536129773,0.422499418,0.671580434,0.556726933,0.80641681,0.623170912
0.274518758,0.386743426,0.348742098,0.376386553,0.358665019,0.362514138,0.34557417,0.566103935,0.338806212,0.728681684,0.54033041,0.429549217,0.536148906,0.422989786,0.671888232,0.556427658,0.807734311,0.623778045
0.275456786,0.389905572,0.350371867,0.377215117,0.359837383,0.364582986,0.347946137,0.56759882,0.342221856,0.728337228,0.54138726,0.429517895,0.537613094,0.422992557,0.673064947,0.556527674,0.809915364,0.62516433
0.275581867,0.391593486,0.350767851,0.377723068,0.359720737,0.367738277,0.349483788,0.568737268,0.341101676,0.728429854,0.540905416,0.429639935,0.537058413,0.425363928,0.672462881,0.559178531,0.808911204,0.625409782
0.275596917,0.392889082,0.350895107,0.377946794,0.359665871,0.369122148,0.350149542,0.568965971,0.341525584,0.728147805,0.540667236,0.42961812,0.536777794,0.42617923,0.672001481,0.559667647,0.807894766,0.627675533
0.275378495,0.394653291,0.350682944,0.377790481,0.359190375,0.369925886,0.350138366,0.569065094,0.341492146,0.727940083,0.539984882,0.429325879,0.536050022,0.426191866,0.671373725,0.559551418,0.807051301,0.629682302
0.275163233,0.395432264,0.350044906,0.378633082,0.358530611,0.369952708,0.350397706,0.569238842,0.341382295,0.727745831,0.539580822,0.429673105,0.535733104,0.426141053,0.671015024,0.561111152,0.806500375,0.631591678
0.274846345,0.395936102,0.350001603,0.378639817,0.357999593,0.370999545,0.350648701,0.569180429,0.341187716,0.727622688,0.539568186,0.429697841,0.535722435,0.42701295,0.671039343,0.56135869,0.80657202,0.63235563
0.273801178,0.396598011,0.349604398,0.378635496,0.357006997,0.372737944,0.350645334,0.568925738,0.340430617,0.727685153,0.539355516,0.430093229,0.53539139,0.428717822,0.670622289,0.561435878,0.806011438,0.632369995
0.273302883,0.396972448,0.349155515,0.377904832,0.355285317,0.374763459,0.349262208,0.567996442,0.34034875,0.727730811,0.53836596,0.430045068,0.534027696,0.429885536,0.669829547,0.560703456,0.805739641,0.631732941
0.272375435,0.397212058,0.348527342,0.377952725,0.355493218,0.374718487,0.348397613,0.568158388,0.338981897,0.72787559,0.537282646,0.430068702,0.532962024,0.42990616,0.669362187,0.559442163,0.80539453,0.630917311
0.27205497,0.398968279,0.348181546,0.37807551,0.355542421,0.374811321,0.346132606,0.568297267,0.338793397,0.728717685,0.53728193,0.430512816,0.532954812,0.430199444,0.669359028,0.558173358,0.805309951,0.629368126
0.271708488,0.39953512,0.347730249,0.37825793,0.355465502,0.375160664,0.344514161,0.56849581,0.337756455,0.728962183,0.536900342,0.429753214,0.532503009,0.430107147,0.668655396,0.55602777,0.804848373,0.629035056
0.271201283,0.400346577,0.34757334,0.378551424,0.355553746,0.375131369,0.342829645,0.56900543,0.337535262,0.730286002,0.536653936,0.429794401,0.532414377,0.430083245,0.668400228,0.556179047,0.804436564,0.62937206
0.270720184,0.400562972,0.347199798,0.379561782,0.355219871,0.375129461,0.343587339,0.570140243,0.33788687,0.730606437,0.535583198,0.430533648,0.531011105,0.430135846,0.667983949,0.556216121,0.804018915,0.629481971
0.269922614,0.401437521,0.347157419,0.380881786,0.355427802,0.375129849,0.344592452,0.571628511,0.337894052,0.730952919,0.535624087,0.430431575,0.531202853,0.428850174,0.66799897,0.556401014,0.804367483,0.630041778
0.268696725,0.401759297,0.346671402,0.381037444,0.355536491,0.374740243,0.344637454,0.571266294,0.338808417,0.730960131,0.535608053,0.429859549,0.531198859,0.426922083,0.667985737,0.556386828,0.80430311,0.629935622
0.267041057,0.401822537,0.345367938,0.381120086,0.355785549,0.37355426,0.344634414,0.570782363,0.339017898,0.731072962,0.534558356,0.429863751,0.530803382,0.425588936,0.667755365,0.556414545,0.803671479,0.629829824
0.266277999,0.401876599,0.344172895,0.381282508,0.355087787,0.373494714,0.344719827,0.57033819,0.339720964,0.731191337,0.534233153,0.430007994,0.530649006,0.425740749,0.667450249,0.557005763,0.803171277,0.63022691
0.265636414,0.401954144,0.342778683,0.381297708,0.353558719,0.373424649,0.344894916,0.569694996,0.340169311,0.731465161,0.533765376,0.43017447,0.53020674,0.426418632,0.666526079,0.557440102,0.802104712,0.630737603
0.264834613,0.401985496,0.341692835,0.38166675,0.351492167,0.373749912,0.345247924,0.569264531,0.340146512,0.731679618,0.532782614,0.430784971,0.529225707,0.427113384,0.664673746,0.558077157,0.801093817,0.630861759
0.263761163,0.402445436,0.34093684,0.381581366,0.349315554,0.374323368,0.344992131,0.568655789,0.338944137,0.732672691,0.530681431,0.430983424,0.526644409,0.427134603,0.661793292,0.561313927,0.800850391,0.631430626
0.262597442,0.402186006,0.342020333,0.381268024,0.34745571,0.37552163,0.34706232,0.569255173,0.339674562,0.733089805,0.528794527,0.431058496,0.524188876,0.429948211,0.660513878,0.562292159,0.800259411,0.632641315
0.26096651,0.402320534,0.341906011,0.381362647,0.349439591,0.375540912,0.34775582,0.568936586,0.339595348,0.732883811,0.52838701,0.431205481,0.52471447,0.43029061,0.661833823,0.562473953,0.801541388,0.62986362
0.260568589,0.401981562,0.341155589,0.381342679,0.349066943,0.37559849,0.347525656,0.568231821,0.338718086,0.733689487,0.528190255,0.431506634,0.524627566,0.430556238,0.66293788,0.562655985,0.802642047,0.629404128
0.25987187,0.401729286,0.341241628,0.380496472,0.347862005,0.375654995,0.347670376,0.56840235,0.339319378,0.734212816,0.528522015,0.430135489,0.524701476,0.430312425,0.662146091,0.562320471,0.80216074,0.626932085
0.259975702,0.401550502,0.341118366,0.378887326,0.346883595,0.375724167,0.347628176,0.568318248,0.339593351,0.734375536,0.529318094,0.429203659,0.525450885,0.430265218,0.662587225,0.560056925,0.801229537,0.625576019
0.260099202,0.401161462,0.340901345,0.377267331,0.34509331,0.376008958,0.347493798,0.567171276,0.339562327,0.734448075,0.529380441,0.428515166,0.525401175,0.430341989,0.661913693,0.561356664,0.798473477,0.627102315
0.260185033,0.400453508,0.340569943,0.374624282,0.342013568,0.37670517,0.346691102,0.565050364,0.339289576,0.733009398,0.529484451,0.427423418,0.525206804,0.431225091,0.66170162,0.561408997,0.797930896,0.624702334
0.260099381,0.39996165,0.340183377,0.372829258,0.33951667,0.377805769,0.346990347,0.56361264,0.339647204,0.731452346,0.529588103,0.42467767,0.524859488,0.431214213,0.661217868,0.55872941,0.79780829,0.623058856
0.260095209,0.399958163,0.340023935,0.372001797,0.338673502,0.379772335,0.346967936,0.561137617,0.340119272,0.730398893,0.529606223,0.424510092,0.524764121,0.431233317,0.660465598,0.558422923,0.795547009,0.622977018
0.259962857,0.399984598,0.339809507,0.371567905,0.338365793,0.38207835,0.346964121,0.558474481,0.339990079,0.728976429,0.529853463,0.423568815,0.524766505,0.431055397,0.660458982,0.557571769,0.794336379,0.625671923
0.259719819,0.400126755,0.339448601,0.371205598,0.338919371,0.382626384,0.346086144,0.557415485,0.338546336,0.729189754,0.529775977,0.420434386,0.524807155,0.429884404,0.659033537,0.55490917,0.792428374,0.627137363
0.259645343,0.401422948,0.339434981,0.370989949,0.339693338,0.381920516,0.344343334,0.55706054,0.337996393,0.730175912,0.52920109,0.417558104,0.524554193,0.426883698,0.658418953,0.551933587,0.79242599,0.630322337
0.259538203,0.401132643,0.338498652,0.369606137,0.339382589,0.383615255,0.344063073,0.556841552,0.337776601,0.729245603,0.528672934,0.410915166,0.524524331,0.424771339,0.65791744,0.546043336,0.791000962,0.635214031
0.25938347,0.400426656,0.335643947,0.368053317,0.338900954,0.383236587,0.338615954,0.554315507,0.330853045,0.728119254,0.528051257,0.405596614,0.524326682,0.419601589,0.657666922,0.541142941,0.790364146,0.63294512
0.258997917,0.400101215,0.333232045,0.367406785,0.338540345,0.380616277,0.336431623,0.553729534,0.329724193,0.727356732,0.527831912,0.401510656,0.524538875,0.412611008,0.656465709,0.539889991,0.787708461,0.631460071
0.257694155,0.396167189,0.332304806,0.365647852,0.338366479,0.375765234,0.33626467,0.553330362,0.331124097,0.727298319,0.527615249,0.397010952,0.524464369,0.406790733,0.653779745,0.536649942,0.785007358,0.630228579
0.25694412,0.39042452,0.332401514,0.362736315,0.337324381,0.375647753,0.335846275,0.553085327,0.331199527,0.724187195,0.527516544,0.39407286,0.52419579,0.407989174,0.650059581,0.537206173,0.781017244,0.629998803
0.255113631,0.382370472,0.332310796,0.357034504,0.336625546,0.37141189,0.334462911,0.551357865,0.332818747,0.720493138,0.527562439,0.384757519,0.52407825,0.401852965,0.646993637,0.535342872,0.777166069,0.630316675
0.25293687,0.376189679,0.332658947,0.349125832,0.33616364,0.362411529,0.330528975,0.547649086,0.332876623,0.720173895,0.527650356,0.379499376,0.522570193,0.398412555,0.647071958,0.531639516,0.777403951,0.623859406
0.252625018,0.367685556,0.333107412,0.343864739,0.333680302,0.355506241,0.332268834,0.546661437,0.335169047,0.719930112,0.529070616,0.377967596,0.522965968,0.395415813,0.647126794,0.532571912,0.778942585,0.623511314
0.252144247,0.358582407,0.332904786,0.341776639,0.331765532,0.34828195,0.334450006,0.5476318,0.335263997,0.723090768,0.528374553,0.378663212,0.521474242,0.3926512,0.645426273,0.534737408,0.776571035,0.625708759
0.252316654,0.353141725,0.333202928,0.339349657,0.332231075,0.34071517,0.335146755,0.545144975,0.336641371,0.724298775,0.529428184,0.379158407,0.523255944,0.388895959,0.6460706,0.536128879,0.777231336,0.62840265
0.251193076,0.346979141,0.332648247,0.338130951,0.327425569,0.337942153,0.337095439,0.544120789,0.338579863,0.721602499,0.529114425,0.38210389,0.521607935,0.389580548,0.644748747,0.539608002,0.777434111,0.630752921
0.250071079,0.338784933,0.331451148,0.335751802,0.322936207,0.340997934,0.338834792,0.540824831,0.339655548,0.716377258,0.529215991,0.385574818,0.521504521,0.396723539,0.64588207,0.543548167,0.781955123,0.624829829
0.250147134,0.335130662,0.330729455,0.337071717,0.321053624,0.334353626,0.339803725,0.536886454,0.339745283,0.709586203,0.528749466,0.38821286,0.521471381,0.395687848,0.644658267,0.549767137,0.780620217,0.628783047
0.249700412,0.330596,0.329395264,0.334526092,0.315417051,0.340025216,0.339865148,0.531287432,0.340970308,0.704866111,0.52510345,0.393205464,0.517050505,0.399085581,0.641634107,0.551785588,0.777726054,0.63013047
0.249232203,0.331483006,0.328184754,0.336494386,0.312267303,0.342474997,0.340438813,0.534097731,0.34149006,0.705443323,0.523180962,0.404052466,0.515389621,0.412219524,0.642109931,0.555988967,0.777210712,0.631453276
0.247716144,0.335674345,0.328181803,0.336668074,0.309939444,0.350745618,0.342048734,0.536756277,0.341497868,0.709533334,0.522647679,0.41423431,0.513861895,0.424261242,0.64394927,0.555895388,0.778129458,0.630068839
0.246817619,0.336647898,0.327401638,0.336880237,0.304136962,0.374553561,0.343512446,0.537992418,0.341851562,0.710378289,0.516214252,0.418811917,0.506080687,0.444576442,0.641614556,0.555368721,0.776799381,0.629585922
0.245243967,0.338446885,0.326456249,0.339331776,0.302235007,0.378919363,0.344561487,0.544944704,0.341935694,0.71225971,0.513759732,0.424672425,0.504178822,0.450653315,0.641559839,0.55463922,0.777044773,0.628827691
0.243715048,0.343429893,0.324931175,0.340335757,0.296732992,0.399219215,0.346986681,0.548611999,0.341485888,0.714800596,0.507787228,0.434025973,0.49648273,0.474225938,0.636700392,0.555271864,0.774048746,0.625439107
0.241605401,0.34475863,0.324190825,0.339366406,0.294526279,0.411766827,0.345993459,0.543982983,0.340243012,0.711864531,0.507150173,0.440950572,0.494457215,0.490156621,0.636586189,0.555854201,0.773242533,0.62287432
0.241504177,0.346069545,0.323893577,0.340796232,0.2908158,0.416320711,0.344591379,0.542063653,0.340012312,0.71140784,0.504372239,0.450826466,0.490035474,0.498648912,0.635314167,0.56215483,0.768454611,0.62433511
0.240080804,0.344373465,0.322770417,0.340450287,0.287154883,0.428026855,0.344065905,0.542754531,0.338881046,0.712690115,0.501699209,0.457210511,0.486028939,0.514340043,0.631468177,0.563934386,0.765587211,0.626012087
0.239699036,0.343304724,0.321278393,0.340121925,0.286466181,0.41941306,0.343911618,0.543461204,0.335592389,0.713960826,0.500270069,0.457041472,0.484154671,0.505874932,0.628256619,0.566363215,0.761776447,0.628841579
0.239113688,0.342052609,0.320074379,0.33959496,0.285362482,0.424888462,0.342406511,0.542460978,0.335514933,0.712583125,0.499564171,0.45985949,0.482046902,0.515580356,0.626493692,0.564819694,0.759890556,0.627454042
0.238998502,0.341987461,0.320027471,0.339393586,0.284497082,0.424942553,0.341945738,0.541850865,0.335110635,0.712990224,0.499388725,0.459580243,0.480657011,0.513578057,0.625904858,0.56673032,0.756189585,0.628322601
0.238285065,0.341845095,0.319402754,0.338695019,0.283937693,0.428376138,0.341502577,0.541448414,0.333836466,0.713839591,0.498320758,0.457746893,0.479446411,0.514651477,0.624597013,0.5650056,0.752733231,0.628372669
0.237673447,0.341868252,0.31927377,0.338484943,0.28368023,0.428663969,0.341523021,0.54112637,0.331117749,0.713642359,0.496869504,0.458595365,0.478639781,0.515348196,0.622634828,0.566099167,0.750460863,0.632341981
0.237466112,0.343377531,0.319213331,0.338537186,0.283559293,0.428391695,0.341845125,0.541157365,0.33103016,0.713140368,0.49645412,0.461136788,0.478604555,0.515610278,0.622343063,0.566931129,0.749904811,0.632909179
0.237247765,0.344901592,0.319099545,0.338726878,0.284264088,0.425397784,0.34171623,0.541891754,0.330870241,0.713065863,0.49625954,0.463842481,0.479193002,0.514566898,0.621691585,0.568149626,0.74985981,0.6355142
0.23690933,0.346907079,0.318725795,0.33897844,0.285463274,0.417456806,0.34294498,0.543590784,0.331259787,0.713013411,0.496253699,0.464287758,0.479610741,0.510302603,0.621271968,0.570196211,0.749884546,0.636585653
0.236744106,0.351300508,0.317982048,0.338828951,0.289081395,0.408391863,0.343693495,0.543794036,0.331754148,0.713408172,0.496762991,0.46340248,0.482544601,0.501161575,0.620788097,0.57182169,0.748743773,0.637941182
0.235446453,0.354492486,0.317144245,0.339021444,0.292556614,0.404368281,0.342070103,0.5425933,0.333008736,0.713826001,0.496744126,0.461493015,0.484110326,0.493580878,0.621033728,0.571347713,0.748946965,0.637926877
0.234192148,0.357852012,0.316832095,0.34009099,0.295394927,0.398900956,0.342067182,0.542501569,0.333956867,0.713850081,0.496706814,0.458816141,0.48599875,0.485456318,0.621318221,0.571316242,0.749063969,0.640761733
0.233599961,0.360226303,0.316174626,0.342594385,0.301298827,0.391489923,0.340423644,0.542501509,0.33449316,0.714295506,0.498060793,0.454672575,0.491903991,0.473837644,0.624047816,0.568740368,0.750536323,0.640837789
0.23144196,0.362204552,0.314484298,0.348120987,0.304275721,0.374873191,0.338881522,0.544355989,0.334594429,0.716154873,0.498117894,0.446993947,0.497242898,0.450710118,0.625318289,0.566254795,0.753350139,0.634158015
0.229704008,0.363689661,0.313956499,0.353312314,0.305967361,0.372202247,0.335026801,0.547411859,0.335570246,0.71792841,0.500144243,0.438365728,0.498103142,0.441099405,0.627438188,0.567161262,0.758000731,0.633893967
0.230031699,0.367064595,0.31294331,0.357611537,0.30719614,0.36328724,0.334264278,0.547740757,0.335962564,0.719353437,0.500994384,0.43042329,0.499524653,0.424804837,0.628156066,0.565202355,0.758445799,0.630289555
0.230118975,0.377765507,0.314591855,0.364481777,0.309254587,0.351732314,0.335659921,0.552856147,0.335941315,0.718752265,0.503664017,0.429312944,0.49990201,0.421195745,0.631753922,0.563539267,0.763663948,0.633634329
0.23048152,0.387818485,0.315513998,0.371262312,0.313093603,0.349583894,0.337192267,0.557212174,0.33893612,0.718482971,0.504338205,0.425903916,0.500476062,0.41237849,0.633123517,0.560407996,0.765112877,0.633142352
0.232953012,0.392330557,0.315627575,0.371468961,0.314454615,0.357605338,0.336371064,0.555177867,0.34000203,0.721657753,0.503148556,0.421940267,0.499041021,0.416371077,0.631523013,0.56068939,0.762331069,0.635119796
0.234992519,0.397274554,0.318353713,0.373182207,0.318161428,0.361765921,0.335437536,0.558266878,0.338847846,0.724576652,0.506426036,0.419549525,0.502299547,0.414872438,0.63215214,0.560266495,0.761588454,0.635835767
0.237196013,0.396023393,0.320485741,0.374737144,0.321283489,0.362642199,0.33346054,0.557949126,0.337648094,0.725006044,0.508411169,0.419322044,0.50373888,0.413881958,0.633624017,0.556800723,0.761729181,0.630815506
0.241906449,0.394125044,0.322808743,0.376185745,0.324867249,0.363121122,0.332156003,0.557404399,0.335593373,0.724798858,0.508659244,0.418279797,0.50499326,0.412828028,0.633768857,0.554542542,0.764231265,0.633529365
0.24745886,0.390639275,0.32563436,0.374643147,0.325666368,0.365447283,0.33192277,0.556476772,0.333506793,0.722862542,0.509862721,0.416649759,0.505626261,0.412497997,0.631485701,0.55343473,0.763057411,0.632577777
0.249334931,0.390637785,0.328875542,0.37415278,0.328320533,0.363442361,0.333509415,0.556099296,0.332410246,0.719757855,0.512830257,0.41404441,0.508670628,0.411672354,0.632784009,0.554320753,0.766019642,0.634092093
0.251517504,0.389603168,0.330706298,0.368259579,0.330949694,0.364318967,0.333865553,0.551338911,0.317259669,0.713279545,0.514703989,0.410459548,0.510409474,0.412062019,0.635001004,0.553946495,0.770577908,0.634113729
0.25198707,0.389606416,0.334339559,0.365953922,0.332919925,0.36631608,0.334963232,0.550105214,0.318155617,0.710984111,0.51646632,0.409696251,0.512088656,0.414301246,0.637897789,0.554085195,0.772747099,0.634797335
0.253242612,0.395368844,0.336282879,0.366350323,0.336896181,0.37017256,0.334075391,0.550114751,0.31157887,0.711456299,0.517097175,0.409516484,0.513584495,0.416067749,0.639634073,0.555348814,0.775832474,0.637387872
0.25246799,0.408990771,0.336979866,0.369963914,0.341488779,0.375950396,0.332361072,0.557824373,0.313436866,0.71420157,0.519116998,0.409630895,0.516911864,0.417830706,0.642101407,0.555392802,0.77760911,0.639395595
0.253549993,0.425572038,0.335698515,0.381667256,0.344908565,0.375667721,0.330131471,0.566203654,0.314175993,0.720299244,0.518702209,0.411261439,0.51829809,0.413975835,0.644224048,0.548581719,0.777017295,0.634308636
0.2570678,0.439979672,0.336560994,0.385349005,0.347894818,0.380929947,0.329886734,0.570906162,0.314288288,0.726196706,0.520837605,0.411589742,0.520610988,0.415690213,0.645766973,0.548675656,0.777586162,0.638136208
0.259640485,0.444959909,0.3357324,0.385500938,0.350229949,0.380386561,0.326997578,0.56728667,0.314432919,0.728778362,0.520009995,0.409938008,0.52069968,0.414325625,0.646018565,0.546947479,0.780478001,0.641240895
0.261017084,0.445852846,0.335636109,0.386814028,0.349620879,0.378967524,0.32665661,0.568524659,0.316820711,0.730681717,0.52100414,0.40779835,0.521742702,0.411930859,0.646929502,0.544155419,0.780808866,0.636539638
0.264086038,0.439330846,0.337954313,0.383735508,0.352974355,0.375466287,0.32585451,0.566067219,0.318941802,0.727301359,0.526055872,0.405368209,0.526939273,0.411241174,0.650168061,0.542110622,0.78348279,0.634283543
0.265045911,0.432033956,0.337934822,0.382084042,0.352684706,0.3661125,0.327373177,0.564622223,0.320188791,0.725821853,0.525736392,0.403831869,0.526825488,0.399825662,0.651693046,0.539697707,0.784213662,0.634621978
0.265252203,0.428681195,0.337714374,0.377314359,0.352790594,0.361395001,0.327574372,0.56228137,0.320096761,0.724786222,0.525759161,0.397806406,0.526745081,0.394801378,0.651911378,0.535640538,0.784316063,0.633744359
0.265165836,0.426382929,0.337706089,0.374262542,0.352934927,0.357295483,0.328271449,0.558882117,0.320601881,0.722913444,0.526021719,0.389971852,0.526939809,0.384974569,0.651588142,0.529711604,0.783671558,0.631345391
0.26508823,0.425860584,0.337607175,0.371890903,0.35301283,0.359292418,0.325546622,0.556621492,0.320883423,0.72194922,0.525837481,0.386764526,0.526760697,0.386264086,0.651643872,0.532754719,0.784445345,0.63008076
0.265076846,0.428126663,0.337602377,0.368861914,0.353273869,0.360697776,0.325605065,0.55266571,0.320892274,0.720635295,0.525673389,0.385209113,0.526436687,0.387116045,0.651585877,0.530241489,0.784172416,0.625422239
0.265028775,0.428327858,0.335856825,0.36818406,0.35365817,0.361865222,0.324544549,0.551225483,0.320555538,0.720808446,0.52445209,0.385112524,0.525983512,0.388832331,0.651467919,0.527686298,0.784141958,0.623814046
0.264764398,0.437547356,0.335780621,0.368502676,0.352794081,0.371023059,0.328335077,0.552115917,0.320454866,0.720424354,0.523752153,0.3859815,0.525016487,0.393297225,0.650430322,0.526209772,0.783019483,0.619039655
