nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y
0.742938817,0.394721538,0.664374232,0.374633014,0.671254218,0.381293178,0.652112722,0.571844816,0.66307646,0.735139489,0.476502508,0.414010793,0.470283806,0.42329368,0.341935724,0.548769057,0.207399264,0.643920243
0.743029058,0.391653687,0.665219009,0.368205547,0.671196282,0.377495915,0.652035832,0.568363309,0.660142303,0.73496598,0.477567494,0.404510558,0.470575094,0.416198879,0.343073398,0.545045555,0.209114328,0.642089069
0.744102061,0.386704475,0.665303946,0.363174587,0.670380473,0.374216318,0.650640845,0.568715036,0.657684624,0.736187816,0.477208257,0.394806772,0.469474375,0.406670809,0.343883425,0.539307654,0.211537629,0.63611269
0.745432317,0.379711181,0.667286098,0.359101444,0.670553684,0.372798502,0.652242899,0.565756857,0.654901087,0.737390101,0.478041381,0.394132525,0.469653845,0.407558918,0.343533039,0.539328933,0.210258305,0.6345976
0.747112036,0.375281274,0.668584704,0.352364838,0.670939028,0.3670834,0.65330255,0.562418461,0.653964937,0.738357842,0.47854647,0.390242189,0.470179021,0.40313071,0.343541205,0.539677918,0.210296959,0.63302964
0.748055995,0.369822919,0.669885874,0.350533366,0.670994103,0.366097361,0.654091895,0.563442647,0.659440994,0.7385782,0.477381468,0.395085275,0.468426168,0.407967418,0.343613893,0.541407347,0.210177019,0.635144472
0.751050353,0.362068355,0.670708358,0.346007735,0.67152226,0.367549539,0.654367089,0.562208116,0.659748197,0.741026819,0.476862073,0.393701494,0.468500376,0.412200838,0.344476163,0.546872854,0.210756496,0.64147675
0.751114011,0.359618217,0.669531405,0.339683682,0.669973135,0.365315497,0.653327584,0.562128901,0.659701586,0.742045581,0.475553811,0.392300576,0.466793597,0.413124919,0.345114499,0.548299372,0.211684063,0.643518865
0.752044559,0.350255132,0.670179784,0.334807038,0.670418203,0.362901151,0.650794387,0.558599949,0.658726037,0.737270951,0.475836962,0.392117918,0.467083395,0.413168669,0.346690953,0.551841617,0.212405413,0.64357096
0.754077077,0.343714267,0.671612144,0.332801372,0.671666801,0.36229679,0.650239825,0.557610035,0.658016086,0.736970305,0.477282673,0.392429054,0.468916476,0.413773686,0.347198099,0.556718111,0.212962538,0.646295428
0.755976558,0.341886818,0.674865127,0.332037151,0.672360539,0.360717505,0.65172559,0.555321991,0.658175528,0.735538542,0.481550425,0.393225253,0.472824931,0.417444259,0.348477364,0.563546419,0.214602202,0.65142405
0.755995393,0.338872522,0.675457716,0.336281538,0.670489311,0.358166993,0.650372624,0.551835656,0.657523394,0.732828677,0.483508289,0.393735886,0.473163188,0.418168485,0.349653363,0.562051296,0.217954099,0.651205122
0.756205857,0.339030385,0.68025744,0.337849885,0.670949399,0.355994374,0.649250448,0.549758315,0.657671928,0.731324136,0.487949312,0.402592659,0.4752101,0.420006156,0.350637704,0.561379552,0.21793516,0.649616599
0.756696463,0.33952862,0.68698895,0.348379046,0.6719715,0.35562247,0.649864972,0.552782118,0.660241008,0.734864593,0.491284847,0.416533262,0.477161735,0.422103018,0.351420015,0.56013453,0.218341663,0.64700377
0.756681859,0.339419693,0.694404364,0.366948932,0.671841562,0.356167108,0.648353279,0.55353874,0.66122663,0.734344184,0.49466899,0.435196161,0.478593886,0.427482784,0.352335364,0.560219049,0.219837695,0.642749429
0.756782472,0.341929227,0.702363133,0.369666934,0.671772063,0.356858402,0.645903647,0.557915986,0.664599538,0.730316997,0.502661765,0.442948639,0.483618468,0.434978843,0.358621657,0.567097843,0.223847061,0.644160748
0.758996665,0.344806701,0.708977759,0.380215317,0.675358117,0.358692169,0.645427287,0.557884574,0.664839208,0.730072439,0.50907284,0.450038224,0.488974541,0.438997626,0.364941508,0.57961458,0.229609787,0.6453951
0.757419229,0.346607655,0.712885082,0.385957539,0.675388992,0.361991733,0.644935846,0.560722828,0.666848183,0.728887618,0.512448072,0.456295013,0.491058826,0.44411698,0.364746332,0.579023063,0.232648864,0.646445513
0.757662416,0.350936145,0.713763535,0.385153502,0.672579527,0.363418877,0.641983092,0.560397923,0.668925405,0.725012124,0.512275517,0.462885737,0.489017516,0.451696962,0.363954425,0.582427561,0.23742646,0.649705708
0.759284317,0.351817548,0.712207079,0.389744431,0.67378211,0.360018075,0.642579913,0.556675494,0.669244885,0.7248106,0.51307714,0.471121252,0.490356356,0.453417718,0.366190046,0.594604611,0.239405662,0.652927995
0.761213183,0.348203182,0.716291845,0.396094501,0.676174223,0.359152526,0.643407047,0.555658281,0.670790493,0.724079013,0.521158338,0.476181567,0.49791652,0.455433398,0.378076822,0.614555001,0.24608995,0.658685863
0.76191926,0.347876728,0.717594981,0.390015006,0.675109923,0.360641569,0.644499362,0.556800485,0.672447503,0.723993003,0.521840215,0.470096886,0.49832502,0.455298752,0.382452577,0.618762612,0.247751057,0.658087492
0.764984131,0.348540515,0.718305469,0.389510661,0.674661458,0.36461544,0.643267453,0.560599089,0.670621753,0.724856138,0.522026002,0.471830636,0.497441173,0.458564252,0.378534883,0.615099072,0.24622196,0.657591105
0.766327381,0.350199789,0.718905807,0.389676183,0.674690187,0.364614367,0.644318759,0.560906887,0.669968963,0.725087106,0.522234976,0.471073359,0.497302979,0.456433505,0.377078503,0.610124171,0.2460711,0.65812254
0.766807079,0.350246996,0.719169199,0.390235573,0.674727559,0.363746136,0.645396173,0.560727298,0.669976592,0.725296557,0.522436917,0.471495867,0.497552603,0.455055922,0.375734299,0.604097664,0.246042714,0.657763243
0.767028987,0.350486368,0.720207632,0.394049406,0.674986005,0.362204343,0.645416796,0.559342325,0.669924557,0.724859953,0.522638679,0.472688675,0.497879446,0.453748047,0.376697063,0.603508115,0.24745509,0.657535613
0.767366171,0.351612091,0.720170557,0.391527295,0.675329089,0.362502426,0.645652354,0.558836341,0.668657064,0.724791706,0.522168279,0.469710171,0.497661233,0.452205718,0.376331985,0.603443325,0.247455627,0.658100724
0.76739347,0.354325503,0.720124662,0.391074777,0.675278544,0.364324391,0.646421731,0.559934199,0.668968022,0.724977612,0.522247851,0.469007611,0.497663796,0.452299833,0.37696147,0.606155574,0.247192532,0.663022637
0.767582774,0.354995728,0.718134522,0.390868634,0.676343858,0.364471257,0.648380637,0.557903528,0.668833315,0.725433886,0.522166431,0.463247865,0.498334378,0.450285137,0.377994508,0.606269598,0.247697726,0.663080513
0.7676422,0.355435699,0.712571084,0.388392389,0.677481711,0.368668884,0.648441732,0.558224201,0.66855222,0.726623535,0.518048823,0.457620263,0.498303801,0.450683981,0.3767443,0.603017151,0.245019943,0.652489185
0.767713666,0.356199563,0.709462464,0.381280154,0.679910183,0.370310187,0.650749266,0.558919489,0.670892119,0.728407443,0.516933918,0.450255334,0.498763621,0.450897664,0.377151191,0.601285696,0.245025367,0.644505501
0.768280983,0.357791185,0.706043661,0.377122521,0.68350637,0.372330815,0.653986216,0.560822666,0.6717273,0.731963336,0.514208972,0.445565999,0.498684078,0.451461405,0.377108216,0.596086144,0.245195568,0.644799352
0.767028868,0.359553933,0.702679574,0.375015616,0.685910046,0.376535237,0.656107903,0.56590116,0.672286928,0.734114468,0.508548856,0.443060428,0.495997995,0.453913927,0.375381559,0.589887857,0.245904878,0.645157754
0.769058466,0.360190749,0.695213616,0.367385685,0.688899338,0.380572379,0.660455465,0.56480968,0.669950008,0.732997835,0.502442062,0.435593575,0.494713515,0.455670625,0.374853283,0.589432061,0.245410681,0.64667362
0.770159662,0.365798503,0.69106245,0.366758943,0.689400554,0.383996844,0.659381628,0.563961208,0.670308113,0.730935991,0.499630839,0.430914491,0.494472563,0.454620481,0.374820858,0.589228928,0.244364321,0.646730542
0.769599378,0.37011534,0.69143343,0.367787331,0.690408349,0.388023078,0.658348739,0.566767335,0.6697191,0.730028987,0.5001477,0.431971729,0.494359642,0.455978274,0.374182373,0.587523699,0.242978781,0.651043415
0.769876361,0.374085158,0.690169394,0.367835581,0.689178109,0.390474945,0.659078717,0.567012966,0.669863701,0.730066538,0.497831643,0.426692843,0.492826909,0.454471201,0.374102056,0.587221503,0.24248904,0.65264523
0.768150508,0.379374415,0.68712455,0.370994627,0.687411726,0.391256362,0.661092281,0.567183316,0.668559968,0.732819021,0.497926027,0.421602488,0.492733717,0.449889183,0.373551935,0.586272061,0.240729347,0.65141511
0.767957509,0.384777218,0.684198976,0.370837957,0.686727762,0.393993616,0.661242068,0.569369495,0.668352544,0.735146761,0.497827947,0.417883456,0.492210001,0.447725743,0.370877773,0.585195303,0.234035343,0.654618204
0.767746508,0.387221575,0.679909945,0.368524522,0.68633163,0.395486981,0.660316229,0.573545694,0.667755365,0.736307561,0.494840801,0.412575722,0.492137849,0.442962378,0.369025648,0.581651449,0.230764329,0.653081656
0.761979342,0.389014274,0.679278195,0.368488371,0.685933948,0.394156754,0.659726501,0.572409153,0.667227983,0.734433055,0.494711369,0.412699133,0.491352081,0.439957529,0.367035896,0.573077917,0.227348819,0.651277423
0.755405784,0.388859212,0.675993085,0.368388206,0.682395816,0.394119173,0.661593914,0.571097314,0.668124497,0.73499161,0.493647844,0.412881136,0.490153253,0.436755747,0.364167869,0.567834795,0.226189137,0.65114522
0.75070554,0.387380838,0.674583316,0.368661106,0.676984668,0.384423047,0.660117507,0.569287539,0.668741047,0.73279196,0.489127964,0.413935333,0.483046561,0.433522254,0.35680598,0.562459052,0.221150339,0.650678337
0.750359356,0.38636139,0.671487391,0.369933724,0.673134148,0.378947794,0.656923056,0.562075913,0.670024395,0.726348162,0.486047864,0.415069282,0.479511619,0.431759,0.352365881,0.561250627,0.216348559,0.650590003
0.748092532,0.386418462,0.667825818,0.370191455,0.671965659,0.376331151,0.657084644,0.562181413,0.672166586,0.726679981,0.485512078,0.415215373,0.479017705,0.428137064,0.350464284,0.557390511,0.214840174,0.648626745
0.747928858,0.395869046,0.664587319,0.369081825,0.67060256,0.376207381,0.657008171,0.562802076,0.673861802,0.727099955,0.485737145,0.41485244,0.480159938,0.426073641,0.352108866,0.558543563,0.215602756,0.64889735
0.745183051,0.409125686,0.661164403,0.367768615,0.670109212,0.376210749,0.656492352,0.571481884,0.673070014,0.736656487,0.482957035,0.414666384,0.479933262,0.426063448,0.351781309,0.559089899,0.214777797,0.648911893
0.741781831,0.422475278,0.659635723,0.365838617,0.672924817,0.383419842,0.656219959,0.574188352,0.672021687,0.740420282,0.482502013,0.413006604,0.480369002,0.425845087,0.352899045,0.559920132,0.215047464,0.646906912
0.738492966,0.439314157,0.655916274,0.369326919,0.67249912,0.386924893,0.65697515,0.571290135,0.668263674,0.742846489,0.479749233,0.412157476,0.482135087,0.422934979,0.353962392,0.559976339,0.215063557,0.64399147
0.735014498,0.449813485,0.653375208,0.376577199,0.673125148,0.395427942,0.656292856,0.582913876,0.671114802,0.740375578,0.478136241,0.416721046,0.482227653,0.423990339,0.353594363,0.55922395,0.213579342,0.642707229
